"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","Q1","att_1","att_2","comp_1","comp_2","auto_1","auto_1_ad","ad_1","resp_software1_10","resp_human1_10","liable_firm1_1","liable_human1_1","liab_text1","comp_3","co_1","co_1_ad","ad_2","resp_software2_10","resp_human2_10","liab_firm2_1","liab_human2_1","liab_text2","comp_4","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","license","ai_knowledge_1","PROLIFIC_PID"
"2023-10-23 12:11:20","2023-10-23 12:13:50","0","Anonymized","100","150","1","2023-10-23 12:13:51","R_cwN8dFiCHEYywLL","","","","","Anonymized","Anonymized","anonymous","EN","1","60b8efb0f7a39c266263d300","2","2","2","4","","","","","","","","","","","5","1","27","100","100","100","THe human driver is more liable because you can't rely on a car to substitute for human judgement. ","1","2","","3","","44","7","","1","23","60b8efb0f7a39c266263d300"
"2023-10-23 12:10:36","2023-10-23 12:13:52","0","Anonymized","100","196","1","2023-10-23 12:13:52","R_1DSksE0fi5vPS3e","","","","","Anonymized","Anonymized","anonymous","EN","1","5e404a68f09a9f28310e8701","2","2","2","4","","","","","","","","","","","4","1","31","79","40","81","The human should be accountable for all actions.","2","1","","3","","54","4","","1","80","5e404a68f09a9f28310e8701"
"2023-10-23 12:09:04","2023-10-23 12:13:55","0","Anonymized","100","290","1","2023-10-23 12:13:55","R_10SDIhEtM4K12h8","","","","","Anonymized","Anonymized","anonymous","EN","1","5ba259603bf2350001a54284","2","2","2","4","","","","","","","","","","4","","","76","100","70","99","Lazy drivers are the first fault, but if they think the overly expensive car they bought is going to think for them, then the car manufacturer is at fault too.","2","2","","3","","60","4","","1","75","5ba259603bf2350001a54284"
"2023-10-23 12:07:13","2023-10-23 12:13:57","0","Anonymized","100","404","1","2023-10-23 12:13:58","R_33sec5Op9hvGn5z","","","","","Anonymized","Anonymized","anonymous","EN","1","5de8873243e90d7f894dd8dc","2","2","2","4","","","","","","","","","","","4","1","55","100","62","100","The human driver is ultimately responsible for the motor vehicle. Aeon should share some liabilty for the copilot feature.","1","2","","3","","42","3","","1","41","5de8873243e90d7f894dd8dc"
"2023-10-23 12:05:19","2023-10-23 12:13:57","0","Anonymized","100","517","1","2023-10-23 12:13:58","R_2fx6L9rr7zgD15Y","","","","","Anonymized","Anonymized","anonymous","EN","1","64d52f62a1f1a7371760fe4f","2","2","2","4","","","","","","","","","","2","","","20","80","30","70","Ultimately the human (owner) of the vehicle should always be mostly responsible, though I also believe the company should share in all aspects of responsibility and liability. A company releasing any product that claims to safely complete a task has to be held to that standard.","1","1","","5","","51","4","","1","71","64d52f62a1f1a7371760fe4f"
"2023-10-23 12:10:20","2023-10-23 12:13:57","0","Anonymized","100","216","1","2023-10-23 12:13:58","R_2s1HAi7WreQwrUR","","","","","Anonymized","Anonymized","anonymous","EN","1","64d7275238e36aebb5dc6680","2","2","2","4","","6","1","80","30","60","40","With the autopilot on, it seems like the driver shouldn't expect to be in control or watching everything.","2","","","","","","","","","","2","","3","","51","5","","1","35","64d7275238e36aebb5dc6680"
"2023-10-23 12:11:38","2023-10-23 12:14:05","0","Anonymized","100","147","1","2023-10-23 12:14:06","R_3hord5FO02Gz4TO","","","","","Anonymized","Anonymized","anonymous","EN","1","5a454e5f56ec1100014a2d8f","2","2","2","4","4","","","0","100","1","100","The human driver shouldn't be texted and driving. ","2","","","","","","","","","","3","","3","","31","4","","1","23","5a454e5f56ec1100014a2d8f"
"2023-10-23 12:08:32","2023-10-23 12:14:06","0","Anonymized","100","333","1","2023-10-23 12:14:07","R_sLFBVWNXg5PlUpH","","","","","Anonymized","Anonymized","anonymous","EN","1","5dcc948ed9873592337ae827","2","2","2","4","","","","","","","","","","4","","","81","100","80","100","The human driver trusted Aeon's system to drive the car without his full attention. As a human driver that is morally wrong. We should not trust a driver system to handle the road unless there has been full proof that the system is worthy of independence. If Aeon is stating that their system is valid then they can also be held responsible for the accident. ","1","2","","3","","62","5","","1","71","5dcc948ed9873592337ae827"
"2023-10-23 12:09:52","2023-10-23 12:14:06","0","Anonymized","100","254","1","2023-10-23 12:14:07","R_2qlQQX4CnaqGwqU","","","","","Anonymized","Anonymized","anonymous","EN","1","5c36c5a851707e0001cd533d","2","2","2","4","6","","","68","61","71","61","I think creating self driving technology incentivizes drivers not paying attention to the road so the company should be liable to make sure its technology works as good as possible.","2","","","","","","","","","","4","nonbinary","3","","38","4","","1","60","5c36c5a851707e0001cd533d"
"2023-10-23 12:07:36","2023-10-23 12:14:06","0","Anonymized","100","390","1","2023-10-23 12:14:07","R_2CV60mu3uFY3Osv","","","","","Anonymized","Anonymized","anonymous","EN","1","6525756df17f4848fa86309b","2","1","2","4","","","","","","","","","","","4","1","70","70","50","80","Both are at fault but I believe the human is more responsible because he ultimately is accountable.","2","2","","3","","62","5","","1","40","6525756df17f4848fa86309b"
"2023-10-23 12:10:11","2023-10-23 12:14:11","0","Anonymized","100","240","1","2023-10-23 12:14:12","R_BQHTtyZidKINfiN","","","","","Anonymized","Anonymized","anonymous","EN","1","5ac4c730f69e940001d977e1","2","2","2","4","","","","","","","","","","4","","","50","85","100","11","The company is the most responsible for this accident. The autopilot did not function how it was supposed too and caused the accident.","1","1","","1","","29","4","","1","72","5ac4c730f69e940001d977e1"
"2023-10-23 12:10:33","2023-10-23 12:14:11","0","Anonymized","100","218","1","2023-10-23 12:14:12","R_27QmkeCtQqk5hmd","","","","","Anonymized","Anonymized","anonymous","EN","1","5e3a6640eab86627b0bab127","2","2","2","4","","","","","","","","","","","4","1","42","82","30","62","I think they're both fairly equally liable, but the driver should have been paying attention to the road, so the driver is more liable.","1","2","","3","","26","3","","1","13","5e3a6640eab86627b0bab127"
"2023-10-23 12:09:37","2023-10-23 12:14:19","0","Anonymized","100","282","1","2023-10-23 12:14:19","R_3rY8XTYEFD57qrf","","","","","Anonymized","Anonymized","anonymous","EN","1","616d9ef881036dfbfd63d2f4","2","2","1","4","","","","","","","","","","","4","1","48","68","44","74","IS MOORE CONFIABLE","1","1","","3","","34","4","","1","70","616d9ef881036dfbfd63d2f4"
"2023-10-23 12:04:58","2023-10-23 12:14:20","0","Anonymized","100","561","1","2023-10-23 12:14:21","R_2zMCq3CHTM7t8EI","","","","","Anonymized","Anonymized","anonymous","EN","1","62825aef9d9d5544867a6fc0","2","2","2","4","","","","","","","","","","","4","1","80","100","81","100","In this scenario, the primary liability for the accident likely falls on the human driver because he was responsible for monitoring the road and obeying traffic signs, and he became distracted by checking a text message. While the Copilot system may assist with driving, the ultimate responsibility for safe operation remains with the human driver.","1","2","","2","","34","4","","1","17","62825aef9d9d5544867a6fc0"
"2023-10-23 12:09:03","2023-10-23 12:14:24","0","Anonymized","100","321","1","2023-10-23 12:14:24","R_WlB9xpOpfSL9ZTj","","","","","Anonymized","Anonymized","anonymous","EN","1","5c9623dd35599200175642e4","2","2","2","4","","","","","","","","","","","4","1","86","72","85","70","I think both are liable but the company is more liable","1","2","","3","","45","4","","1","34","5c9623dd35599200175642e4"
"2023-10-23 12:09:46","2023-10-23 12:14:28","0","Anonymized","100","282","1","2023-10-23 12:14:29","R_28IDvQobFWMXLVm","","","","","Anonymized","Anonymized","anonymous","EN","1","62eac177140adc1407304791","2","2","2","4","","","","","","","","","","","3","1","30","85","50","86","The human driver should  always be on alert in case of the copilot system malfunctions.","1","1","","2","","41","4","","1","39","62eac177140adc1407304791"
"2023-10-23 12:12:08","2023-10-23 12:14:39","0","Anonymized","100","150","1","2023-10-23 12:14:40","R_2uVgGWOE4mbG3Px","","","","","Anonymized","Anonymized","anonymous","EN","1","636155035a53907e8c192d5b","2","2","2","4","5","","","81","65","74","76","I think both are responsible. I need more info to know how Aeon was selling this car. Does the driver still have expectations? Hard to decide. Both liable I believe, maybe Aeon a little more. ","2","","","","","","","","","","1","","3","","25","4","","1","14","636155035a53907e8c192d5b"
"2023-10-23 12:08:41","2023-10-23 12:14:41","0","Anonymized","100","359","1","2023-10-23 12:14:41","R_2zjSwupWsobncvG","","","","","Anonymized","Anonymized","anonymous","EN","1","5feb9aaa957b617b4fb85e185feb9aaa957b617b4fb85e18","2","1","2","4","","6","1","76","95","89","13","Aeon made the cr and shold e esponsil for it, but th human bears some rsponsibility because he purchased it.","2","","","","","","","","","","2","","3","","80","5","","1","0","5feb9aaa957b617b4fb85e18"
"2023-10-23 12:08:45","2023-10-23 12:14:50","0","Anonymized","100","364","1","2023-10-23 12:14:51","R_338fOiJaNEojq5e","","","","","Anonymized","Anonymized","anonymous","EN","1","5b16e1a5457ace0001b40d46","2","2","2","4","","","","","","","","","","","4","1","80","65","80","60","I believe that the Aeon's copilot is on so the driver trusts the car will stop at the stop sign. It would be useless to use the copilot if they can't manage to stop. ","1","2","","2","","43","4","","1","15","5b16e1a5457ace0001b40d46"
"2023-10-23 12:09:42","2023-10-23 12:14:54","0","Anonymized","100","311","1","2023-10-23 12:14:54","R_5nFnl8sAC7HsrUl","","","","","Anonymized","Anonymized","anonymous","EN","1","62839ba4a4ace124f3a3889c","2","2","2","4","","","","","","","","","","3","","","20","100","0","85","I think its known, that even in self driving cars, the human has to still be paying attention since self driving cars aren't perfect.","1","2","","4","","47","1","","1","60","62839ba4a4ace124f3a3889c"
"2023-10-23 12:10:56","2023-10-23 12:14:56","0","Anonymized","100","240","1","2023-10-23 12:14:57","R_SNTye2NFsOF6jzr","","","","","Anonymized","Anonymized","anonymous","EN","1","611af7dc150eb89a935edc3c","2","2","2","4","6","","","50","50","50","50","I'd think they're both equally responsible.","2","","","","","","","","","","1","","4","","32","3","","1","60","611af7dc150eb89a935edc3c"
"2023-10-23 12:09:44","2023-10-23 12:14:58","0","Anonymized","100","313","1","2023-10-23 12:14:58","R_22rju8uBbwKWoqP","","","","","Anonymized","Anonymized","anonymous","EN","1","6450fec9aaeeb9567886560c","2","2","2","4","","","","","","","","","","6","","","56","43","55","69","This is an interesting concept.  I cant decide who should be more liable.  I think even with a copilot you should still pay attention to what is going on around you to avoid accidents. ","1","2","","3","","60","4","","1","12","6450fec9aaeeb9567886560c"
"2023-10-23 12:10:30","2023-10-23 12:15:01","0","Anonymized","100","270","1","2023-10-23 12:15:01","R_Ofz8TBiEquS6vFD","","","","","Anonymized","Anonymized","anonymous","EN","1","5dd901ce7aa0d689cec7b472","2","2","2","4","","5","1","100","20","91","20","The company is liable because the auto-driving was turned on. That put the resposibility into the hands of the car, not the driver.","2","","","","","","","","","","1","","4","","51","4","","1","21","5dd901ce7aa0d689cec7b472"
"2023-10-23 12:06:40","2023-10-23 12:15:01","0","Anonymized","100","501","1","2023-10-23 12:15:02","R_BVzTzj7DMgRglEJ","","","","","Anonymized","Anonymized","anonymous","EN","1","5fb08ec5ddc19949a58f5a4f","2","2","2","4","","","","","","","","","","","4","1","63","68","39","66","I think that the human is ultimately responsible for overseeing the machinery","1","2","","3","","48","3","","2","22","5fb08ec5ddc19949a58f5a4f"
"2023-10-23 12:11:35","2023-10-23 12:15:05","0","Anonymized","100","210","1","2023-10-23 12:15:06","R_26b9jsM6F4poEF0","","","","","Anonymized","Anonymized","anonymous","EN","1","5a1980eb5d06850001b00d84","2","2","2","4","","","","","","","","","","","2","1","91","81","80","88","I think both are responsible for the accideent as they both did not do their jobs","1","2","","2","","33","4","","1","72","5a1980eb5d06850001b00d84"
"2023-10-23 12:09:57","2023-10-23 12:15:19","0","Anonymized","100","321","1","2023-10-23 12:15:19","R_5101QF5LW5MIx45","","","","","Anonymized","Anonymized","anonymous","EN","1","5c9157dc928ee400163e0c18","2","2","2","4","","","","","","","","","","","2","1","60","91","61","97","Human driver is responsible for the actions of the vehicle at all times, their viewing a text message while driving, automation on or not, is negligent. Company does deserve some blame for their systems not catching the stop sign, but driver primarily. ","1","2","","3","","34","3","","1","53","5c9157dc928ee400163e0c18"
"2023-10-23 12:11:41","2023-10-23 12:15:20","0","Anonymized","100","218","1","2023-10-23 12:15:21","R_2dW1CYSsHemuPy1","","","","","Anonymized","Anonymized","anonymous","EN","1","5c2699d8867f660001ae2fd4","2","2","2","4","6","","","88","62","85","70","Aeon's technology failed to stop. The driver should have been paying attention, but even if he were paying attention, there may not been much that he could do if the car was going to fast past the stop sign to apply the brakes.","2","","","","","","","","","","1","","4","","27","4","","1","21","5c2699d8867f660001ae2fd4"
"2023-10-23 12:10:24","2023-10-23 12:15:20","0","Anonymized","100","296","1","2023-10-23 12:15:21","R_p3KIfhxzsk0ue9b","","","","","Anonymized","Anonymized","anonymous","EN","1","59aae1188cef7d00011f8884","2","2","2","4","","5","1","93","14","89","26","Aeon claims it is a company that can drive better than humans. It wants people to give up their responsibility to it. An autopilot program should be able to detect stop signs. The company has claimed that it has fewer accidents than human drivers yet failed to stop at a stop sign which seems like a very basic mistake. If it cannot do that much than the company should be liable to misleading the customer.","2","","","","","","","","","","2","","2","","30","3","","2","12","59aae1188cef7d00011f8884"
"2023-10-23 12:12:53","2023-10-23 12:15:21","0","Anonymized","100","147","1","2023-10-23 12:15:22","R_1LAlXVNdSHLtNVL","","","","","Anonymized","Anonymized","anonymous","EN","1","5fff0eb8fa9eac64dfee12f0","2","2","2","4","5","","","70","78","100","92","I think the human driver was irresponsible for not looking, but the company supposedly sells ""smart"" cars that run stop signs. They are definitely blamable in this situation for selling a dangerous vehicle that can't do basic things.","2","","","","","","","","","","2","","3","","28","4","","2","22","5fff0eb8fa9eac64dfee12f0"
