"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_1","comp_2","auto_1","control_auto_10","hands_off_auto_10","watch_auto_10","nap_auto_10","comp_3","co_1","control_co_10","hands_off_co_10","watch_co_10","nap_co_10","comp_3.1","unsafe_self_10","worried_self_10","unsafe_others_10","worried_others_10","likely_others_10","likely_self_10","concern_others_10","concern_self_10","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","license","ai_knowledge_1","workerID","hitID","assignmentId","TimeVehicleStopped"
"2023-12-22 07:06:39","2023-12-22 07:10:45","0","Anonymized","100","245","1","2023-12-22 07:10:46","R_1wmoGITFlAsSugE","","","","","Anonymized","Anonymized","anonymous","EN","1","6548f960db60a00d76e92695","2","2","2","4","6","100","100","100","70","1","","","","","","","9","8","9","9","8","9","9","8","1","","3","","51","4","","1","60","","","",""
"2023-12-22 07:06:01","2023-12-22 07:10:48","0","Anonymized","100","287","1","2023-12-22 07:10:48","R_5KbA5wEXd1xuaU9","","","","","Anonymized","Anonymized","anonymous","EN","1","55b8d0bffdf99b0f2859fe73","2","2","2","4","5","75","75","56","0","1","","","","","","","70","76","45","39","30","50","89","76","1","","3","","42","4","","1","44","","","","17.43"
"2023-12-22 07:07:10","2023-12-22 07:11:00","0","Anonymized","100","229","1","2023-12-22 07:11:00","R_3P1KEQcozdxe9Vu","","","","","Anonymized","Anonymized","anonymous","EN","1","5dd86784dcec8782b85cb5bb","2","2","2","4","","","","","","","4","50","50","50","0","1","90","90","90","90","90","90","90","90","1","","3","","57","4","","1","70","","","","9.22"
"2023-12-22 07:03:13","2023-12-22 07:11:21","0","Anonymized","100","488","1","2023-12-22 07:11:21","R_7ZG4QE3AtELvYT7","","","","","Anonymized","Anonymized","anonymous","EN","1","5c69a010ec1fb80001c17b34","2","2","2","4","","","","","","","2","67","66","65","65","2","75","65","72","76","31","31","74","69","1","","3","","36","4","","1","56","","","","17.94"
"2023-12-22 07:07:17","2023-12-22 07:11:29","0","Anonymized","100","251","1","2023-12-22 07:11:30","R_12K5rc4UVT6gN4T","","","","","Anonymized","Anonymized","anonymous","EN","1","656dd46f79cd75dd0b1d8f5d","2","2","2","4","2","0","20","29","0","1","","","","","","","71","71","82","82","70","81","85","81","2","","3","","54","4","","1","31","","","","18.34"
"2023-12-22 07:08:02","2023-12-22 07:11:30","0","Anonymized","100","207","1","2023-12-22 07:11:30","R_3IFbbnEUeHMvrNf","","","","","Anonymized","Anonymized","anonymous","EN","1","611e54fcfb18ec5f8ac11300","2","2","2","4","","","","","","","3","93","94","36","5","1","30","14","14","29","28","20","79","71","1","","3","","29","5","","1","39","","","","17.43"
"2023-12-22 06:53:21","2023-12-22 07:11:42","0","Anonymized","100","1100","1","2023-12-22 07:11:42","R_1WupKspdWYoTSiy","","","","","Anonymized","Anonymized","anonymous","EN","1","6426b9d44261cdeb0e266101","2","2","2","4","5","75","85","75","0","1","","","","","","","50","50","60","60","50","50","70","60","1","","3","","40","3","","1","70","","","","17.36"
"2023-12-22 07:08:22","2023-12-22 07:12:03","0","Anonymized","100","220","1","2023-12-22 07:12:03","R_3mB30mJ8vf89PQ5","","","","","Anonymized","Anonymized","anonymous","EN","1","641e665144143d6ffe379ffe","2","2","1","4","4","51","65","50","57","2","","","","","","","81","75","80","68","69","84","74","85","1","","3","","39","5","","1","50","","","","18.47"
"2023-12-22 07:02:03","2023-12-22 07:12:36","0","Anonymized","100","632","1","2023-12-22 07:12:36","R_7QMAWGAU8uzgthc","","","","","Anonymized","Anonymized","anonymous","EN","1","65200615cd6539ffbdf9d0a9","2","1","2","4","6","100","90","100","91","1","","","","","","","20","0","20","0","10","10","20","90","2","","1","","51","5","","1","95","","","","19.30"
"2023-12-22 07:08:10","2023-12-22 07:13:03","0","Anonymized","100","292","1","2023-12-22 07:13:03","R_138P68DlLNUuQvF","","","","","Anonymized","Anonymized","anonymous","EN","1","656ea0d1171b158205065fbb","2","2","2","4","2","6","6","82","0","1","","","","","","","72","93","93","100","91","80","96","98","2","","3","","71","4","","1","20","","","","18.40"
"2023-12-22 07:10:06","2023-12-22 07:13:22","0","Anonymized","100","196","1","2023-12-22 07:13:23","R_6CAQEyzqOCMVtVP","","","","","Anonymized","Anonymized","anonymous","EN","1","606e3ddf19540080228e3a0c","2","2","2","4","4","5","9","50","0","1","","","","","","","80","89","90","100","50","50","89","89","2","","3","","32","5","","2","0","","","","8.64"
"2023-12-22 07:07:42","2023-12-22 07:13:32","0","Anonymized","100","349","1","2023-12-22 07:13:32","R_1SKkgQnDfvaS4xz","","","","","Anonymized","Anonymized","anonymous","EN","1","5e649c198b69732234df7db8","2","1","2","4","6","0","0","0","0","2","","","","","","","75","75","50","25","50","75","25","50","2","","3","","56","3","","1","75","","","","10.94"
"2023-12-22 07:07:14","2023-12-22 07:15:08","0","Anonymized","100","474","1","2023-12-22 07:15:09","R_3OZSOtnmw4OLtKF","","","","","Anonymized","Anonymized","anonymous","EN","1","637ee50cc77b108334722a2f","2","2","2","4","6","92","91","90","20","1","","","","","","","71","70","80","81","61","65","92","34","1","","3","","49","8","Associate degree","1","60","","","","17.16"
"2023-12-22 07:08:04","2023-12-22 07:15:19","0","Anonymized","100","435","1","2023-12-22 07:15:19","R_30GjgyD6CBS9mIq","","","","","Anonymized","Anonymized","anonymous","EN","1","61310db855a32fc69c440550","2","2","2","4","","","","","","","4","70","90","80","50","1","93","90","60","65","65","50","53","93","2","","1","","41","4","","1","47","","","","17.54"
"2023-12-22 07:12:16","2023-12-22 07:15:23","0","Anonymized","100","187","1","2023-12-22 07:15:24","R_5EPyoRlMkIRsjWV","","","","","Anonymized","Anonymized","anonymous","EN","1","6002a207e864012b1a339e70","2","1","2","4","4","16","0","0","0","1","","","","","","","78","87","63","82","86","69","78","87","2","","3","","23","1","","1","82","","","","17.70"
"2023-12-22 07:11:31","2023-12-22 07:15:34","0","Anonymized","100","243","1","2023-12-22 07:15:34","R_5eVOf62M6ZyybGt","","","","","Anonymized","Anonymized","anonymous","EN","1","656b42294a6b098623723be7","2","2","2","4","","","","","","","2","55","60","35","20","1","55","60","60","60","65","55","60","70","1","","3","","40","4","","1","60","","","","18.15"
"2023-12-22 07:09:11","2023-12-22 07:15:49","0","Anonymized","100","398","1","2023-12-22 07:15:49","R_7IW5PtgXMPUMbMd","","","","","Anonymized","Anonymized","anonymous","EN","1","6474a3bea5c73f10d2742769","2","2","2","4","","","","","","","5","30","51","0","1","1","73","75","100","100","72","51","100","71","2","","2","","58","5","","1","61","","","","17.71"
"2023-12-22 07:12:35","2023-12-22 07:16:19","0","Anonymized","100","224","1","2023-12-22 07:16:20","R_5DZqctwGWHNUs40","","","","","Anonymized","Anonymized","anonymous","EN","1","5c9b11249cd82b00174fd7ad","2","1","2","4","","","","","","","6","20","20","10","0","1","50","20","50","50","50","50","50","50","1","","3","","40","1","","1","20","","","","19.32"
"2023-12-22 07:15:21","2023-12-22 07:16:37","0","Anonymized","100","75","1","2023-12-22 07:16:37","R_1Kw04UtOYfPB31s","","","","","Anonymized","Anonymized","anonymous","EN","2","5f0d06846a31b81d18e83097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-12-22 07:14:07","2023-12-22 07:16:52","0","Anonymized","100","164","1","2023-12-22 07:16:52","R_7l3oBSLfCM4cErp","","","","","Anonymized","Anonymized","anonymous","EN","1","5c745589be30fc0014e83dc2","2","2","2","4","","","","","","","5","10","10","10","0","1","100","90","90","91","40","40","95","65","2","","3","","34","3","","1","40","","","","10.50"
"2023-12-22 07:15:14","2023-12-22 07:17:20","0","Anonymized","100","126","1","2023-12-22 07:17:20","R_7lhrqWv6qegl45v","","","","","Anonymized","Anonymized","anonymous","EN","1","612954380888e9ddd6ff0c6e","2","2","2","4","","","","","","","4","21","7","0","0","1","76","74","75","83","24","79","78","72","4","non-binary","3","","26","7","","1","12","","","","8.96"
"2023-12-22 07:11:43","2023-12-22 07:17:30","0","Anonymized","100","346","1","2023-12-22 07:17:31","R_6XmPK1Rr9XGDwib","","","","","Anonymized","Anonymized","anonymous","EN","1","63127690860023ab6b50a0b2","2","2","2","4","3","0","0","0","0","1","","","","","","","80","80","80","80","80","80","80","80","1","","1","","26","4","","1","5","","","","10.57"
"2023-12-22 07:12:58","2023-12-22 07:17:35","0","Anonymized","100","277","1","2023-12-22 07:17:36","R_5lJi8qUg3PJ3gK1","","","","","Anonymized","Anonymized","anonymous","EN","1","6290d34243e9347c40bac608","2","2","2","4","4","19","40","0","0","1","","","","","","","67","49","80","98","87","57","80","66","2","","3","","32","1","","1","30","","","","17.09"
"2023-12-22 07:11:37","2023-12-22 07:17:40","0","Anonymized","100","362","1","2023-12-22 07:17:41","R_3qWNwbJdJqpyaJB","","","","","Anonymized","Anonymized","anonymous","EN","1","655a655f62fde845d4789149","2","2","2","4","","","","","","","5","42","50","0","0","1","89","100","95","100","51","51","95","94","2","","3","","39","4","","1","10","","","","8.53"
"2023-12-22 07:14:28","2023-12-22 07:17:42","0","Anonymized","100","193","1","2023-12-22 07:17:42","R_71XYgEFu2zB0slJ","","","","","Anonymized","Anonymized","anonymous","EN","1","58a5cf959e040a0001399f07","2","2","2","4","","","","","","","4","50","0","0","0","1","50","50","100","100","50","50","100","50","2","","3","","31","1","","1","8","","","","17.56"
"2023-12-22 07:13:57","2023-12-22 07:18:00","0","Anonymized","100","242","1","2023-12-22 07:18:00","R_5Ebo1xj2EqaD59I","","","","","Anonymized","Anonymized","anonymous","EN","1","638e1da5ecf3d22cdf23925b","2","2","2","4","6","0","56","57","0","1","","","","","","","100","100","100","100","41","37","75","100","2","","3","","58","4","","1","14","","","","17.33"
"2023-12-22 07:14:19","2023-12-22 07:18:25","0","Anonymized","100","245","1","2023-12-22 07:18:25","R_7QzGeZ2YEzJ9VC4","","","","","Anonymized","Anonymized","anonymous","EN","1","6509ab7c00e2f74c635600c5","2","2","2","4","4","47","50","64","5","1","","","","","","","82","33","94","100","56","36","80","100","1","","3","","23","4","","1","30","","","","7.18"
"2023-12-22 07:07:10","2023-12-22 07:18:26","0","Anonymized","100","676","1","2023-12-22 07:18:27","R_3D7ki6PhYVSEiRh","","","","","Anonymized","Anonymized","anonymous","EN","1","656907a16ea276f3fef47618","2","2","2","4","","","","","","","4","80","100","90","60","1","40","30","70","70","70","30","70","30","2","","5","","52","4","","1","85","","","","17.89"
"2023-12-22 07:15:26","2023-12-22 07:18:40","0","Anonymized","100","194","1","2023-12-22 07:18:41","R_3qO6NDtLrP84RPj","","","","","Anonymized","Anonymized","anonymous","EN","1","62348c41368404b2ade8312b","2","2","2","4","","","","","","","6","9","18","9","5","1","80","80","89","82","80","79","82","81","2","","3","","67","5","","1","32","","","","9.82"
"2023-12-22 07:10:14","2023-12-22 07:18:53","0","Anonymized","100","518","1","2023-12-22 07:18:53","R_1QrofncjVzzEpNS","","","","","Anonymized","Anonymized","anonymous","EN","1","5e32164a9b1c9a20330aebab","2","2","2","4","6","61","70","40","0","1","","","","","","","80","80","94","100","83","81","82","64","2","","3","","65","2","","1","52","","","","10.47"
"2023-12-22 07:15:57","2023-12-22 07:19:18","0","Anonymized","100","200","1","2023-12-22 07:19:19","R_6n8RgqvXg2rs09T","","","","","Anonymized","Anonymized","anonymous","EN","1","6537e43c008bb605430a302f","2","2","2","4","3","11","25","7","9","2","","","","","","","85","85","83","84","71","76","81","79","2","","2","","28","4","","1","30","","","","19.32"
"2023-12-22 07:12:14","2023-12-22 07:19:34","0","Anonymized","100","439","1","2023-12-22 07:19:34","R_5Xn33AnEUB495FD","","","","","Anonymized","Anonymized","anonymous","EN","1","657731937608415af3809464","2","1","2","4","6","57","55","57","19","2","","","","","","","71","66","73","77","77","29","71","50","1","","3","","48","3","","1","67","","","","16.71"
"2023-12-22 07:15:10","2023-12-22 07:19:47","0","Anonymized","100","276","1","2023-12-22 07:19:48","R_5QN4XhrZUxEhZrY","","","","","Anonymized","Anonymized","anonymous","EN","1","5aba561de1099600016a1041","2","2","2","4","","","","","","","4","71","51","30","29","1","61","43","60","49","40","51","40","50","1","","3","","29","1","","1","34","","","","18.77"
"2023-12-22 07:12:08","2023-12-22 07:19:48","0","Anonymized","100","459","1","2023-12-22 07:19:48","R_5n2xre8Yt33SkrX","","","","","Anonymized","Anonymized","anonymous","EN","1","6082c902e76a87571f42e73e","2","2","2","4","","","","","","","4","51","65","40","0","1","61","60","57","64","66","60","64","71","2","","3","","36","4","","1","11","","","","17.50"
"2023-12-22 07:14:47","2023-12-22 07:20:04","0","Anonymized","100","316","1","2023-12-22 07:20:04","R_3pxXNRCSXnu8Hyp","","","","","Anonymized","Anonymized","anonymous","EN","1","647420fa289f3635a2736abb","2","2","1","4","6","0","2","0","0","1","","","","","","","96","97","91","99","93","96","96","94","2","","3","","63","4","","1","83","","","","19.32"
"2023-12-22 07:10:43","2023-12-22 07:20:12","0","Anonymized","100","568","1","2023-12-22 07:20:12","R_60OTQK7cacb5bd7","","","","","Anonymized","Anonymized","anonymous","EN","1","65539b10563ff255d29ddfc0","2","2","2","4","","","","","","","6","70","50","30","0","2","30","30","60","60","30","20","30","20","2","","1","","67","5","","1","30","","","","9.26"
"2023-12-22 07:17:31","2023-12-22 07:20:32","0","Anonymized","100","180","1","2023-12-22 07:20:33","R_6NJPQ9dRgfqWLA5","","","","","Anonymized","Anonymized","anonymous","EN","1","6516d5862e627be30bea296f","2","2","2","4","","","","","","","2","0","0","0","0","1","38","39","39","60","9","8","61","60","1","","3","","52","3","","1","56","","","","15.93"
"2023-12-22 07:13:35","2023-12-22 07:20:45","0","Anonymized","100","430","1","2023-12-22 07:20:46","R_6kSWuQYe46vQD5v","","","","","Anonymized","Anonymized","anonymous","EN","1","656fb5e1fc0343658dd0c442","2","2","2","4","","","","","","","6","73","33","71","35","1","59","73","42","66","65","64","66","69","1","","1","","49","4","","1","63","","","","18.36"
"2023-12-22 07:14:39","2023-12-22 07:20:52","0","Anonymized","100","373","1","2023-12-22 07:20:53","R_1GEcrYvbmvLAHpK","","","","","Anonymized","Anonymized","anonymous","EN","1","651eca7229262d54ba5d2b79","2","2","2","4","","","","","","","2","51","70","71","0","1","82","81","80","85","51","29","80","38","2","","3","","67","4","","1","39","","","","11.26"
"2023-12-22 07:17:39","2023-12-22 07:20:55","0","Anonymized","100","196","1","2023-12-22 07:20:55","R_31aX6eR9srirvHL","","","","","Anonymized","Anonymized","anonymous","EN","1","657b0d1095b02c2880497f8e","2","2","2","4","6","0","0","0","0","1","","","","","","","85","85","80","70","70","75","80","85","1","","3","","31","5","","1","70","","","","1.82"
"2023-12-22 07:15:20","2023-12-22 07:20:59","0","Anonymized","100","338","1","2023-12-22 07:20:59","R_5YKVzZzvM7iApHo","","","","","Anonymized","Anonymized","anonymous","EN","1","5e9f2cd17c41440a2855a88e","2","2","2","4","","","","","","","4","45","38","8","0","1","92","91","63","96","80","63","95","76","2","","3","","36","1","","1","30","","","","8.04"
"2023-12-22 07:16:01","2023-12-22 07:21:21","0","Anonymized","100","319","1","2023-12-22 07:21:21","R_1dsDa44XsSxbZ55","","","","","Anonymized","Anonymized","anonymous","EN","1","60a1c07990c22b9b614d629d","2","2","2","4","2","100","100","70","5","1","","","","","","","70","80","70","75","75","60","75","65","1","","3","","43","3","","1","60","","","","17.04"
"2023-12-22 07:08:24","2023-12-22 07:21:38","0","Anonymized","100","794","1","2023-12-22 07:21:39","R_6rHc6qBgAybVWfi","","","","","Anonymized","Anonymized","anonymous","EN","1","65551cd9b1388ca0f142b5d2","2","2","2","4","5","81","89","80","74","1","","","","","","","80","60","72","64","70","65","79","72","2","","3","","31","5","","1","77","","","",""
"2023-12-22 07:16:24","2023-12-22 07:21:47","0","Anonymized","100","323","1","2023-12-22 07:21:47","R_7g9vcKUgZqnMu8F","","","","","Anonymized","Anonymized","anonymous","EN","1","5f233e697cbaef0e3868725a","2","1","2","4","","","","","","","4","90","75","70","10","1","70","70","75","75","100","70","90","70","1","","3","","39","3","","1","55","","","","17.34"
"2023-12-22 07:17:27","2023-12-22 07:21:49","0","Anonymized","100","261","1","2023-12-22 07:21:50","R_3Q6GEY7t1izrMtp","","","","","Anonymized","Anonymized","anonymous","EN","1","5bca67940f10750001d75f9f","2","2","2","4","","","","","","","4","30","20","70","0","1","70","70","75","60","40","50","80","70","2","","1","","35","4","","2","25","","","","9.48"
"2023-12-22 07:17:32","2023-12-22 07:21:52","0","Anonymized","100","259","1","2023-12-22 07:21:53","R_7PdYZ4H2rETzNXl","","","","","Anonymized","Anonymized","anonymous","EN","1","6558c5afa08ee83a08287f09","2","2","2","4","4","0","0","0","0","1","","","","","","","50","0","50","100","50","50","50","50","2","","3","","27","4","","1","50","","","","0.51"
"2023-12-22 07:00:59","2023-12-22 07:21:57","0","Anonymized","100","1257","1","2023-12-22 07:21:58","R_73Eeru37SQQN8k3","","","","","Anonymized","Anonymized","anonymous","EN","1","5e69076e64d2fb1bc091241a","2","2","2","4","5","71","71","70","1","1","","","","","","","21","62","61","63","19","20","59","19","2","","3","","48","5","","1","41","","","","18.51"
"2023-12-22 07:17:21","2023-12-22 07:22:22","0","Anonymized","100","300","1","2023-12-22 07:22:22","R_6soAIJHPfTSaG0r","","","","","Anonymized","Anonymized","anonymous","EN","1","655f91be380061ec28e9f091","2","2","2","4","5","26","71","1","1","1","","","","","","","62","63","60","64","62","51","61","60","2","","3","","40","4","","1","40","","","","17.91"
"2023-12-22 07:17:07","2023-12-22 07:22:22","0","Anonymized","100","315","1","2023-12-22 07:22:23","R_3LU8DET40CkwRfs","","","","","Anonymized","Anonymized","anonymous","EN","1","6503144f9a10397111eb3eb9","2","2","2","4","","","","","","","4","75","25","15","0","1","15","10","86","91","88","17","93","19","1","","4","","63","3","","1","9","","","","19.32"
"2023-12-22 07:16:46","2023-12-22 07:22:39","0","Anonymized","100","352","1","2023-12-22 07:22:39","R_7im7jIbnFSwAgyB","","","","","Anonymized","Anonymized","anonymous","EN","1","654f3f5b7634b6d7df3e9065","2","2","2","4","","","","","","","5","60","60","70","60","2","74","80","77","73","73","72","79","78","1","","1","","44","5","","1","71","","","","19.30"
